modelica.jturbine,modelica.ratio,modelica.rho,tl_peakPowerOutput.output,tl_integratedEnergy.output,CfgID
78837260.23,114.7811343,1.316504095,222.1764308,8991.26111,cfg1
140717554.8,94.05032498,1.308844717,97.56048156,4352.211722,cfg1
57692959.42,95.25791231,1.250608574,208.5835391,8404.970873,cfg1
40892093.84,114.0925149,1.497374789,404.7323323,15809.3877,cfg1
50791629.74,118.129813,1.135829639,352.1492857,13849.2603,cfg1
143444700.6,102.4703518,1.07805573,110.1206319,4836.555382,cfg1
85579098.74,95.15033612,1.487684332,147.7402019,6174.816844,cfg1
145012528.4,103.243429,1.162649175,110.5244411,4853.857608,cfg1
151662207.8,100.7699506,1.289615233,102.731459,4563.113574,cfg1
129183993.9,98.22292639,1.022989042,111.5788858,4874.099035,cfg1
66282897.99,108.4875053,1.218472166,234.1092342,9407.780355,cfg1
141184214,111.1469377,1.383943147,127.4216586,5494.832511,cfg1
26647839.83,101.1669851,1.391808837,483.7777242,18743.38008,cfg1
24872090.57,100.9685105,1.298346268,515.4539226,19945.07421,cfg1
109283573.6,86.43862507,1.269448345,103.3993541,4530.851601,cfg1
37622499.31,95.62858252,1.381750328,311.4177668,12224.25148,cfg1
55711964.06,102.111336,1.227325283,244.9447054,9781.249015,cfg1
11558521.01,98.62993834,1.006260866,1052.106061,40543.95002,cfg1
40905127.11,97.76209615,1.416739853,300.3068169,11819.79769,cfg1
14848908.66,101.4348281,1.148894454,866.3797807,33384.00038,cfg1
129759597.6,80.96462691,1.238730969,82.48378249,3758.069923,cfg1
89918322.75,83.14171525,1.166413226,112.9521608,4858.732253,cfg1
80744084.42,109.5789717,1.421734573,199.7761348,8143.411991,cfg1
112831772,100.848238,1.230593778,129.8349869,5546.510657,cfg1
128402281.6,94.77491757,1.341601633,105.842586,4653.604117,cfg1
31117583.55,115.3280592,1.423404401,538.398456,20871.21016,cfg1
148406120.5,106.021772,1.085789453,113.3080854,4964.24259,cfg1
104514414.6,98.80716355,1.091527577,133.52004,5672.553737,cfg1
66122742.12,116.5484814,1.149821837,268.2782751,10709.14935,cfg1
164578901.7,94.49651259,1.30481739,87.62745487,3996.540885,cfg1
129204150.8,97.32890942,1.247038461,109.9282934,4811.012711,cfg1
93507042.93,81.15292076,1.1320898,105.3369489,4575.338988,cfg1
92986652.95,95.19902608,1.290199929,137.9773827,5819.672395,cfg1
162676448.8,89.41564172,1.315746522,81.44713205,3756.24986,cfg1
123262475.6,117.759022,1.105648451,157.3786684,6612.868239,cfg1
32911968.59,95.85232221,1.420654445,355.1254308,13862.77338,cfg1
26953599.11,91.38479926,1.445512145,391.8939901,15224.58026,cfg1
98696375.65,85.68979832,1.240832651,110.3079258,4775.847075,cfg1
63468593.37,96.12866288,1.027191216,194.8031909,7902.000237,cfg1
128586399.2,118.1764889,1.466096091,152.7922803,6445.835962,cfg1
52864046.11,93.54117808,1.461889906,218.1874814,8750.546268,cfg1
15157485.99,116.1539145,1.426837248,1113.193277,42919.04039,cfg1
103073133.1,108.827515,1.157952299,159.5962778,6663.328618,cfg1
68659522.94,111.7802216,1.181096139,239.7030994,9628.661309,cfg1
136925221,99.11187679,1.316438082,108.2078208,4755.368808,cfg1
150709789.4,115.9430498,1.310768075,129.7027965,5593.155938,cfg1
76996558.23,103.1949426,1.405135435,186.8472796,7641.22209,cfg1
72574290.89,92.50293051,1.497201221,161.7261848,6672.782501,cfg1
55443608.86,81.69357602,1.139628626,163.4447661,6679.179319,cfg1
15636245.58,95.14947557,1.314114974,724.1672499,27902.09896,cfg1
38190731.55,119.685637,1.404955744,474.5878976,18468.51094,cfg1
112499137.1,115.6559782,1.366280829,164.8268323,6879.463632,cfg1
91015870.9,113.7684119,1.167944537,192.382334,7886.871573,cfg1
154281542.3,86.66140821,1.257928728,80.74692702,3720.483989,cfg1
164017412.6,95.21022241,1.478893152,88.83734421,4042.569435,cfg1
35554750.32,83.94684196,1.156078907,255.9957987,10097.47656,cfg1
155398870.7,115.0972332,1.357299041,124.9985717,5418.726713,cfg1
141992844,106.5268358,1.164645042,118.2337466,5144.952759,cfg1
142939205.2,90.22748079,1.160727629,90.48845796,4083.26084,cfg1
80161884.42,100.2349718,1.222775071,171.2186108,7054.956013,cfg1
89623129.76,116.9283739,1.417614898,204.9619755,8362.727609,cfg1
62753688.95,86.2816117,1.067832097,161.9309436,6649.130026,cfg1
166666744.5,91.84765714,1.439703354,83.27511525,3830.775138,cfg1
48817891.77,87.8602148,1.490673802,208.7384424,8372.681544,cfg1
154568383.7,89.60808616,1.096835597,84.6811533,3872.717706,cfg1
12383162.45,115.0694079,1.429439231,1337.461542,51581.46249,cfg1
84943405.12,111.8259743,1.324763388,198.1863899,8093.55491,cfg1
39879429.46,83.16420126,1.054340334,226.3242474,8994.607736,cfg1
76148769.52,91.2253599,1.267219805,151.4775474,6292.966742,cfg1
116184114.8,100.6191341,1.072727531,126.3049516,5417.29135,cfg1
30308164.99,110.6564682,1.116086424,509.1917259,19745.03553,cfg1
121365556.7,87.7229073,1.195454883,97.76458095,4334.103745,cfg1
53930476.69,114.4269043,1.231983658,313.1050006,12372.36234,cfg1
23669042.16,114.989651,1.497099785,700.3211578,27043.31087,cfg1
64619867.08,99.33063832,1.349239873,203.5480575,8238.719799,cfg1
136347105.2,114.0675779,1.12132747,136.9458233,5852.137281,cfg1
139462267.5,109.0697996,1.40781269,124.7077007,5389.089544,cfg1
39463413.6,112.9274844,1.32253351,410.4917033,16021.6177,cfg1
20978661.34,101.9246586,1.396451884,620.7579055,23961.22969,cfg1
109935589.8,83.45890488,1.102620639,97.38922871,4301.673864,cfg1
87402736.78,95.88531729,1.39223029,147.0994962,6154.69874,cfg1
90591969.29,109.5696972,1.218081949,180.5314677,7434.706095,cfg1
32537803.23,100.3305809,1.005028085,392.3659011,15284.37632,cfg1
166390463.3,110.5127915,1.129697827,110.8157538,4887.91731,cfg1
86733953.12,119.025418,1.446683131,218.0144619,8853.021147,cfg1
73589634.68,97.57680807,1.218882399,175.7559931,7209.532072,cfg1
33372855.42,98.29093543,1.305799502,367.9537955,14356.37262,cfg1
160411245.1,119.1747286,1.036436383,129.1060704,5580.905606,cfg1
12972148.73,109.896005,1.243669964,1164.213235,44883.02328,cfg1
84591543.9,111.7068381,1.056461913,198.530802,8105.798749,cfg1
91901751.42,95.12250975,1.388014368,139.1332982,5861.378829,cfg1
44999403.14,115.7613284,1.283943193,379.9121512,14882.20714,cfg1
51851210.63,93.86720226,1.062388406,223.4769106,8947.417063,cfg1
22155489.77,116.4969399,1.336050651,767.2766275,29611.0866,cfg1
42913237.02,115.9780029,1.182840748,398.9708517,15600.06159,cfg1
122722239.8,101.0727394,1.398684136,121.7736398,5254.367779,cfg1
61874011.72,80.26547909,1.312345616,144.2836504,5974.745846,cfg1
165358023.5,87.8787408,1.145643351,78.55126233,3646.881752,cfg1
107078090.2,118.9854928,1.210324687,180.8826102,7481.517206,cfg1
63593407.88,114.395422,1.18687737,268.5031627,10708.94376,cfg1
40301264.09,91.99578014,1.273934771,271.1699576,10705.23074,cfg1
64973595.82,113.3869325,1.383279585,258.9092227,10348.11694,cfg1
48929636.09,112.6596848,1.084698246,333.0188494,13109.99391,cfg1
148665572.8,113.7623135,1.233011596,127.0506661,5489.572873,cfg1
114161752.2,107.8498828,1.290402248,144.1539171,6094.576639,cfg1
134053697.5,99.21060292,1.069822828,110.1764419,4826.981936,cfg1
105685634.8,86.40467574,1.42674299,106.0224009,4624.98005,cfg1
148223127.4,92.35093202,1.097577911,91.29647361,4120.463695,cfg1
74003072.62,95.13175296,1.214298699,167.1519532,6883.362875,cfg1
51779747.24,83.28191474,1.206715406,179.5933396,7277.72966,cfg1
71048614.59,99.27245338,1.052297899,186.9546985,7628.076394,cfg1
145599478.2,94.55849388,1.040102597,95.91229166,4294.768713,cfg1
15990574.73,110.2077759,1.390421713,949.9090962,36615.77556,cfg1
104457609,110.5688622,1.252244902,162.2522073,6767.083856,cfg1
113974438.4,90.86987664,1.019105283,108.4615009,4732.303619,cfg1
139182950.2,119.1887741,1.392620454,145.1050112,6166.975258,cfg1
98735930.04,112.1521776,1.342548625,174.6442207,7227.909479,cfg1
137227825.9,112.2314214,1.245376014,132.5386968,5685.142262,cfg1
165097132.4,94.44130702,1.24541143,87.35437934,3986.532253,cfg1
100573737.7,110.3881056,1.047474667,167.1209936,6945.078575,cfg1
68875825.64,99.97718875,1.104662369,194.6296543,7913.369164,cfg1
40104880.67,101.38502,1.250155777,328.0743736,12874.9841,cfg1
104270277.5,113.9466582,1.197858793,171.3721378,7114.074759,cfg1
84083628.34,84.4749664,1.231814448,122.3326626,5203.31313,cfg1
167017397.5,108.0370792,1.483224,106.5629464,4725.748034,cfg1
118485611.9,116.666797,1.302346035,160.1218858,6710.03002,cfg1
78463867.91,94.55104683,1.170168041,157.2563798,6519.15101,cfg1
140462381.8,113.5336883,1.011671462,132.5939382,5691.337881,cfg1
78728530.47,95.89186118,1.210110082,160.7481175,6652.732531,cfg1
159735729.2,85.63431723,1.127402127,77.51175849,3600.97481,cfg1
43227616.18,98.24192909,1.244947572,287.8632069,11358.07667,cfg1
67501185.09,114.8656614,1.033456324,256.1525641,10251.60753,cfg1
22490721.7,93.98648795,1.008367845,493.6931871,19090.02908,cfg1
24803321.61,98.65793383,1.054843106,493.7650596,19112.02426,cfg1
156123761.8,105.6035344,1.297380924,108.2376333,4778.785704,cfg1
21880017.74,107.0846694,1.431566381,656.9252254,25359.96224,cfg1
71327633.64,119.0070348,1.177330533,260.2364642,10419.51109,cfg1
119689724.9,80.52620125,1.402602387,86.63309508,3903.782131,cfg1
148871034.8,90.2043503,1.441153269,87.83731546,3988.097356,cfg1
14914819.28,102.0979045,1.478649159,873.8770751,33673.85265,cfg1
56582668.38,86.87212519,1.444759125,179.344281,7288.357857,cfg1
155491710.8,86.68482667,1.023270117,80.34372835,3706.184815,cfg1
109477326.6,114.2381689,1.259187521,165.0882237,6884.196218,cfg1
46061339.78,101.7794308,1.192583597,290.218594,11462.71136,cfg1
88007151.4,116.694771,1.233764073,207.5464729,8457.373112,cfg1
109694989.4,84.5502926,1.144882854,99.5595854,4384.473892,cfg1
46958690.43,115.4631644,1.150234778,363.0047622,14245.84249,cfg1
91179960.58,99.89505414,1.41493434,152.4428639,6366.66846,cfg1
101148290.5,82.458568,1.255821426,101.7546514,4453.33943,cfg1
134255297.1,104.4587453,1.182141481,119.6941316,5190.984177,cfg1
104283811.6,89.89381175,1.115317223,114.2372075,4936.465353,cfg1
66070123.57,94.39707227,1.126559585,181.9254349,7420.936896,cfg1
103097499.5,103.7775481,1.379993588,146.8885731,6179.344293,cfg1
102772262.9,87.31349535,1.207546988,110.1907544,4779.092947,cfg1
123699746.1,85.14186788,1.393165709,92.04487443,4117.933569,cfg1
27346406.01,96.71816333,1.4426588,431.8575351,16758.27465,cfg1
142464166,103.1850864,1.217844649,111.9592446,4905.698623,cfg1
31587450.33,81.44114219,1.486018719,269.7591902,10594.21996,cfg1
75082020.21,118.778258,1.146763978,247.4229514,9942.468715,cfg1
41905052.73,95.86316928,1.451004632,282.8084265,11158.06398,cfg1
30834330.87,104.2498908,1.449083103,445.3838207,17302.42585,cfg1
47868065.83,96.81418293,1.180825256,254.7265934,10118.85419,cfg1
127649854.9,108.7905539,1.278820131,133.4149445,5705.679944,cfg1
160476028.6,105.3323014,1.299661517,105.540041,4680.055829,cfg1
105370735.5,80.51123874,1.114876907,95.03676091,4203.516192,cfg1
82308936.12,101.9543112,1.437269165,172.5001435,7109.238736,cfg1
146888943,101.2318718,1.259948757,106.0364749,4684.306001,cfg1
100339811.4,116.4900531,1.145380181,184.2979471,7598.752491,cfg1
79689850.31,96.78666746,1.315662351,161.7197249,6692.239954,cfg1
48897397.44,92.32045375,1.143932587,228.5122035,9125.543685,cfg1
78900146.19,114.4512396,1.279440994,220.8433698,8940.661546,cfg1
125270766.6,81.26785878,1.443967734,85.02268736,3849.85014,cfg1
160849698.5,81.07539914,1.434950245,71.48932917,3368.04879,cfg1
65863142.24,115.6375444,1.443931022,265.3079468,10595.04337,cfg1
106411399.6,85.37930074,1.096482302,103.4714508,4528.643321,cfg1
155703621.8,99.63433317,1.037504327,98.93942076,4422.132445,cfg1
116132030.7,84.49516117,1.446499999,95.30356346,4231.718883,cfg1
163961185.3,96.80038459,1.292848482,91.10539396,4129.770184,cfg1
82289283.53,109.4983476,1.305494882,196.1902793,8010.90128,cfg1
57978397.73,102.4725975,1.072428009,237.7559857,9516.55864,cfg1
88889460.45,103.99318,1.457273192,167.2058298,6923.552122,cfg1
53433627.85,111.8105176,1.409817331,302.1986602,11954.09057,cfg1
108791386.2,86.92131195,1.437439487,104.6834481,4579.162885,cfg1
133132306.4,103.4067049,1.203975229,118.5054944,5144.105541,cfg1
66939979.03,84.16736976,1.428017042,146.7072034,6084.048152,cfg1
105828469.9,102.1148759,1.08480656,139.7835438,5913.664752,cfg1
164998283.3,102.8236355,1.03740599,99.49420841,4452.910924,cfg1
59703791.68,110.8474507,1.489420272,268.1910655,10682.74554,cfg1
93163100.18,101.5396386,1.458290106,154.0239585,6431.176291,cfg1
142231245.4,107.7191493,1.276752879,120.2563241,5222.509076,cfg1
94175911.27,87.77079645,1.059267324,119.0690659,5101.325433,cfg1
91695528.25,108.2998528,1.153030564,174.9575045,7224.964744,cfg1
168279546.3,99.24775207,1.379271014,92.8473531,4200.932296,cfg1
105325219.5,111.0643444,1.064960005,162.3818741,6773.631041,cfg1
29572020.23,99.8151826,1.126895997,425.8935534,16546.69888,cfg1
21117152,114.9436372,1.315097274,783.4340743,30226.51131,cfg1
142162021.2,105.8996831,1.430998861,116.9853084,5097.456098,cfg1
145871853.4,89.63494521,1.458740689,88.28829626,4002.039017,cfg1
78127498.54,104.1400195,1.496349241,187.5330161,7670.413882,cfg1
127526461.6,97.26238518,1.320554571,110.929416,4846.977582,cfg1
122102391.7,91.4240989,1.105758356,103.8684969,4569.072823,cfg1
119525572.8,111.4112486,1.365615953,146.7148575,6200.747575,cfg1
129479796.4,108.6532268,1.110040006,131.5922343,5638.707075,cfg1
125453389.3,95.82839436,1.039048635,109.6887143,4796.616637,cfg1
114004296.1,91.51519237,1.466691657,109.6859326,4779.171125,cfg1
9847308.21,90.73286728,1.237315844,1044.955195,40262.64612,cfg1
103694982.1,113.1206051,1.035183539,169.984711,7060.149115,cfg1
115753618.5,109.2793566,1.464283391,145.7645356,6158.553817,cfg1
61694624.8,119.470815,1.352372686,299.7772407,11894.6808,cfg1
74504448.69,85.25070777,1.222336295,137.15566,5743.236086,cfg1
168201280,98.5283485,1.46447258,91.85748412,4162.810371,cfg1
88101430.85,113.1377545,1.055648444,195.9988825,8017.86539,cfg1
60567832.47,87.10311592,1.193371183,169.8168771,6941.230747,cfg1
21011434.02,116.6574023,1.293023977,810.9243401,31285.27731,cfg1
29475025.69,90.62154224,1.444592212,353.8344489,13788.37523,cfg1
141424229.3,87.82964548,1.057155893,87.56005508,3968.744881,cfg1
78430020.22,96.00832995,1.022882016,161.6181625,6685.047896,cfg1
110442950.3,104.6016691,1.233438023,140.601138,5952.937581,cfg1
56591945.84,96.79796212,1.096848357,218.6079444,8782.0904,cfg1
65807926.23,109.0731888,1.418871576,238.0148159,9554.926588,cfg1
24295938.13,91.16835743,1.311500088,431.2644405,16710.62581,cfg1
89157306.78,101.8007964,1.044792317,160.6119788,6673.153618,cfg1
25874774.49,84.619064,1.249324736,350.779954,13642.42941,cfg1
158313971,109.782666,1.37096531,113.9772573,5000.667445,cfg1
12494513.07,104.0826053,1.162019513,1084.031386,41781.47636,cfg1
89045126.03,117.2665735,1.476835655,207.2323556,8447.850476,cfg1
147690592.4,91.00194934,1.451429423,89.51904126,4051.494707,cfg1
127331438.1,95.34519148,1.493822041,107.5552882,4717.658062,cfg1
134007819,104.6572295,1.069496726,120.2457406,5211.72695,cfg1
122066643.1,86.44702315,1.324461638,95.15308968,4234.940037,cfg1
20263503.99,96.82404575,1.152086024,580.0833852,22390.71513,cfg1
41836956.27,97.14179959,1.073854031,290.4848406,11450.41369,cfg1
123325925.7,87.93520305,1.273540451,96.96548024,4306.322301,cfg1
130582961.3,94.80441008,1.177262007,104.5368564,4606.591776,cfg1
113566164.8,94.37988917,1.477263279,115.6820746,5007.593328,cfg1
151633481.1,119.4724427,1.141580931,135.733374,5824.373449,cfg1
27165285.73,87.89285019,1.054427396,360.4842383,14024.38872,cfg1
122656829.6,110.4195404,1.454687617,141.4014667,6002.978694,cfg1
113586298.8,101.5887403,1.030079488,130.7343192,5582.05119,cfg1
50493092.14,119.2548124,1.273206884,360.6443921,14172.44324,cfg1
137886484.4,99.01378993,1.083040399,107.45432,4727.749002,cfg1
160120713.6,104.3136515,1.358666256,104.1039127,4624.68793,cfg1
154495057.2,95.99151856,1.170851353,93.94846867,4229.288982,cfg1
103107449.9,119.6464429,1.095569756,188.8147932,7776.203767,cfg1
29836959.21,104.0857791,1.157476359,458.379738,17793.31858,cfg1
110041915.2,85.39841798,1.313587159,100.8991552,4436.387233,cfg1
113800121.5,108.7446449,1.371166186,146.6079092,6187.499653,cfg1
122698933.5,114.8066239,1.230142038,151.1680287,6375.324157,cfg1
54195325.21,81.09670391,1.253653776,164.5209636,6714.969796,cfg1
138537414.7,104.6849197,1.108131805,117.1650809,5099.85806,cfg1
45270479.71,81.27394589,1.033395796,193.4457637,7773.496787,cfg1
118409556.7,85.02368011,1.448078984,94.8529696,4217.945766,cfg1
122639303.6,86.08606875,1.454231419,94.2128505,4199.679689,cfg1
136894671.8,99.82499805,1.286042439,109.4805261,4804.01811,cfg1
37389955.76,115.4561824,1.228885579,451.4723108,17578.25245,cfg1
105573275.7,83.90294346,1.398089478,101.2496687,4442.084943,cfg1
17690150.78,88.42247008,1.467747645,553.7662734,21355.84029,cfg1
82013463.79,89.56948613,1.221411017,137.8956649,5791.287533,cfg1
69850587.7,82.24161561,1.011917254,136.0096189,5685.996994,cfg1
48246114.65,88.54922035,1.389960193,214.0383399,8571.601343,cfg1
76341968.02,89.46202733,1.291296886,146.0906981,6088.475943,cfg1
160032385.7,89.88291767,1.093949247,83.01046849,3813.962551,cfg1
44226437.43,83.48252867,1.245640374,207.5446888,8304.308166,cfg1
90569715.56,83.50209717,1.100982434,113.1120747,4866.263038,cfg1
18734322.98,93.11074835,1.043090207,579.8915906,22370.23273,cfg1
12968022.82,85.2418063,1.400367922,700.2890926,26960.33855,cfg1
108336460.3,91.10473289,1.335197678,113.3152129,4908.418712,cfg1
42814696.64,104.8236986,1.14420456,328.8656375,12920.40116,cfg1
140999305,91.47147293,1.1336326,93.32358676,4189.909281,cfg1
141034435.4,88.64009248,1.186795004,88.95314998,4021.90735,cfg1
167416662.2,117.9493838,1.005120432,122.619682,5340.223857,cfg1
164839872.7,88.0864552,1.088561565,78.98596819,3663.20411,cfg1
42265442.63,85.93392107,1.053235536,228.2233404,9080.558465,cfg1
73903912.68,86.26025328,1.469996809,140.9157672,5884.691863,cfg1
59624571.37,99.26453656,1.362922944,218.50024,8789.796114,cfg1
54459513.08,84.52263102,1.383255957,176.4835935,7170.944979,cfg1
111927276.3,91.22713818,1.091104597,110.7011373,4814.589631,cfg1
86876326.8,110.3894004,1.060891699,189.7974557,7778.855361,cfg1
74208001.6,101.73411,1.411904656,188.092167,7680.723206,cfg1
132267861.4,100.1124688,1.404968768,112.9781703,4931.754208,cfg1
149107899.2,113.6596087,1.338251106,126.5558904,5471.189962,cfg1
70744790.69,93.87444454,1.351441733,169.7089308,6971.024027,cfg1
86940455.13,91.29642357,1.459791744,135.7735623,5722.297447,cfg1
147324230.9,99.03450255,1.084503473,102.1827825,4537.215098,cfg1
16627995.68,95.80643349,1.420406251,690.6786872,26618.81332,cfg1
154095174.4,99.30012525,1.065393591,99.19227223,4430.107873,cfg1
138663613.9,118.2961428,1.040630056,143.69421,6112.510463,cfg1
136286570.6,80.51031939,1.004825527,79.07767747,3634.89342,cfg1
97195954.95,91.07397956,1.13496259,123.462901,5275.098461,cfg1
70054300.78,107.7779241,1.184929243,220.0033716,8882.867625,cfg1
9300541.162,113.3949652,1.448579508,1730.406057,66788.15048,cfg1
92839108.73,82.84537334,1.104253797,109.519093,4733.850099,cfg1
60432236.49,110.168659,1.401419264,262.1630889,10455.7613,cfg1
127571901.6,86.33086644,1.021355992,91.92113915,4118.644497,cfg1
154440875.4,99.18843389,1.336131612,98.85213145,4417.435649,cfg1
20259480.92,91.08954996,1.27070875,514.0483787,19852.21125,cfg1
46005746.23,98.77967974,1.007403408,274.4817969,10862.42285,cfg1
77832818.69,117.4650459,1.326847367,234.5695137,9460.562105,cfg1
37171373.7,119.4932204,1.065464364,485.6496923,18886.41083,cfg1
154508298.9,87.77260575,1.40325107,82.1715659,3775.785296,cfg1
142032367.7,108.7064989,1.151576458,122.217103,5297.157185,cfg1
137583418.2,85.54839288,1.359210008,85.85768613,3898.436123,cfg1
22126555.65,95.5133078,1.181067786,517.8811973,20015.74576,cfg1
21088147.13,86.31801898,1.035695296,444.4362607,17187.12336,cfg1
48645375.44,115.9913098,1.345877146,354.1609768,13916.11095,cfg1
150199782.5,92.61384464,1.199491382,90.81144028,4104.032378,cfg1
127755147.3,105.8126865,1.099792584,127.247672,5470.536701,cfg1
15005358.1,103.2940439,1.023138026,889.0941122,34261.91028,cfg1
158428141.1,81.74014909,1.317784327,73.01697848,3425.060252,cfg1
98101666.2,117.5404284,1.096402576,191.0332937,7850.743407,cfg1
82615262.23,85.42773054,1.278438783,126.4501822,5356.727319,cfg1
151672350.4,82.28094853,1.115803874,75.857116,3528.220694,cfg1
69821138.1,119.9195127,1.19287868,269.2224881,10757.31468,cfg1
41544695.4,98.55348216,1.022450205,300.5703426,11833.47407,cfg1
51365563.13,86.00314558,1.426264283,191.7805137,7739.345999,cfg1
145549675.9,103.4604176,1.150283143,110.5806875,4856.638865,cfg1
48470065.68,89.43959917,1.396145124,217.1391733,8690.663785,cfg1
127042957.1,87.75359785,1.049236764,94.54656766,4218.765103,cfg1
26879279.14,93.53792035,1.079779652,411.2594225,15965.49726,cfg1
71271694.59,108.6162269,1.404457463,219.7382526,8876.546644,cfg1
24639724.54,110.8260422,1.487094922,625.5629423,24174.12561,cfg1
98624030.04,97.97975609,1.296291782,138.0609337,5834.414717,cfg1
44046703.35,107.861733,1.185686616,338.2574489,13285.62308,cfg1
57939570.14,99.42913645,1.268575247,224.9191195,9027.652966,cfg1
78266995.89,112.2650805,1.491686365,214.6955882,8704.815734,cfg1
141379682.9,92.5608236,1.04126925,94.84808131,4248.918368,cfg1
64547007.3,111.7950019,1.23298991,253.6642184,10146.77019,cfg1
114657779.3,105.5440515,1.182193801,138.4159733,5876.68441,cfg1
121953524.1,89.84392285,1.167832853,101.1325643,4464.070093,cfg1
28234785.48,112.7942845,1.21224781,566.674698,21936.97844,cfg1
33311132.47,96.03394442,1.245201669,352.3578968,13759.7498,cfg1
166881664.7,112.5159312,1.046973839,113.8123397,5003.028628,cfg1
64643728.22,118.5486716,1.349472482,282.8723564,11260.4845,cfg1
29991492.73,91.43130871,1.177391189,354.0772109,13801.58081,cfg1
144791159.2,83.1087029,1.453646832,79.41073279,3658.152243,cfg1
144425532.3,94.94666812,1.061315167,97.10552002,4339.187893,cfg1
26568456.6,103.372822,1.072309305,506.2572847,19605.26397,cfg1
45465806.82,89.05760642,1.081808551,228.2868586,9100.053732,cfg1
126472906.5,83.31782858,1.000148913,87.64958392,3952.781519,cfg1
75199755.85,104.3488361,1.16047783,194.6560977,7933.370143,cfg1
138627967.1,103.6952882,1.440324977,115.300927,5028.736454,cfg1
69108113.77,105.4928842,1.310862604,214.085633,8654.589088,cfg1
86234642.67,101.138816,1.090521983,163.3664244,6771.215465,cfg1
70925837.97,108.4802284,1.059120193,220.1923431,8892.772462,cfg1
64970321.05,110.641828,1.110132632,247.3083139,9906.076232,cfg1
132882675.4,80.15921844,1.066282229,79.95878621,3664.608474,cfg1
141205198.5,109.1079609,1.008647479,123.5418082,5346.732742,cfg1
145777093,89.15246057,1.109515071,87.61762361,3976.104901,cfg1
92818601.95,90.11812243,1.101482995,125.8968721,5358.915441,cfg1
55742178.39,110.9239945,1.185635869,286.1606988,11352.12115,cfg1
168298827.4,98.11012844,1.289207037,91.22873154,4138.728972,cfg1
58122438.62,111.0448446,1.333814124,275.8482991,10968.51198,cfg1
29664289.38,100.4616437,1.036575221,430.0159496,16705.27537,cfg1
92931178.58,93.12555342,1.079790892,132.952203,5628.086492,cfg1
9633598.776,94.32815451,1.029073745,1154.775288,44510.89216,cfg1
132486131.7,87.15277597,1.030550338,90.72197508,4079.171148,cfg1
69859152.86,117.211678,1.362496957,257.7995218,10322.01678,cfg1
121580421.5,89.97407667,1.249586273,101.5996799,4481.415573,cfg1
32785284.96,116.6274424,1.259086222,523.0997049,20295.17253,cfg1
73453465.67,110.0907036,1.347554698,219.2438884,8864.299141,cfg1
139008245.6,105.633726,1.260429572,118.5924265,5154.979301,cfg1
98417882.37,93.30672499,1.017401585,127.2903256,5423.484766,cfg1
86855393.81,91.74984067,1.303460196,137.0410471,5770.381653,cfg1
17254238.23,105.3539906,1.285390742,804.7632862,31022.14161,cfg1
68162370.03,85.88489591,1.239817163,149.681484,6201.10997,cfg1
53931314.29,111.9849385,1.437183235,300.4844038,11890.83332,cfg1
159787227.9,118.077193,1.247747196,127.5305859,5520.093046,cfg1
11776590.98,98.99870878,1.27189576,1040.354567,40090.34325,cfg1
110333266.8,98.72451461,1.22891369,127.5692596,5455.908326,cfg1
133242364.4,96.79607503,1.176415051,106.4016225,4681.506006,cfg1
11619825.9,109.5216497,1.375181797,1291.06803,49785.81617,cfg1
35303375.97,81.70801815,1.350871798,244.8177676,9669.974718,cfg1
146581064.4,89.1474948,1.008141322,87.26590568,3963.485949,cfg1
28801175.18,100.9058506,1.311750156,446.3260394,17323.78279,cfg1
164964230.5,81.89213075,1.417824848,71.29514341,3364.61087,cfg1
130748777.7,90.83127684,1.15767677,97.62862443,4342.1002,cfg1
109774813.1,104.5501691,1.391331098,141.1915161,5974.289577,cfg1
159261045.7,87.13945387,1.369212663,79.62782572,3682.433328,cfg1
122191701.8,112.635276,1.00179548,146.7717677,6206.99701,cfg1
132751312.2,105.4218325,1.133382352,122.6208022,5300.759097,cfg1
24745050.92,114.2434619,1.239168931,661.6413421,25562.53474,cfg1
76597243.99,110.6841902,1.067446609,213.2555145,8645.350078,cfg1
94106877.64,83.22359943,1.228531351,109.173175,4723.273311,cfg1
166390704.9,118.3690159,1.458009495,123.9492082,5390.011004,cfg1
167943688.8,110.2449049,1.252827811,109.5921399,4842.603585,cfg1
126530947.7,111.8183876,1.066077307,140.8018154,5985.792554,cfg1
133747161.9,102.9890846,1.297113866,117.2918129,5098.552295,cfg1
104316088.7,103.7589612,1.0929248,145.4064648,6125.150317,cfg1
27330893.86,118.4621022,1.106317426,644.695753,24928.90894,cfg1
29142070.71,102.9898378,1.030078594,459.3310127,17824.73651,cfg1
102934875.9,103.5678229,1.381862164,146.5692961,6166.875957,cfg1
74567088.19,80.96275656,1.242652965,125.5112382,5299.856337,cfg1
156276149.8,100.2069652,1.469651678,99.55289005,4446.265478,cfg1
107409061.2,109.4320603,1.014514098,155.6092129,6519.448255,cfg1
36501841.08,104.1455832,1.35368259,377.9125778,14757.61503,cfg1
43102126.04,89.27240268,1.003486035,240.7832778,9563.328628,cfg1
33559156.86,114.2463211,1.009488981,491.037783,19070.56768,cfg1
118304664.2,84.85843756,1.217902351,94.62995407,4209.223935,cfg1
25095018.32,81.80497096,1.022711759,338.1955912,13154.41722,cfg1
102001597.5,104.429,1.419496547,149.8280338,6289.243104,cfg1
156690085.2,113.1811803,1.051341827,120.7770013,5258.853844,cfg1
