modelica.jturbine,modelica.ratio,modelica.rho,tl_peakPowerOutput.output,tl_integratedEnergy.output
57709889.3939,81.832122824,1.19514437481,158.38311234338386,6495.6635346843168
98545635.183,116.872128572,1.18480040658,188.33413718542889,7748.8560620730068
120817192.457,108.232756035,1.43759928999,138.37269574100324,5884.7307775186164
64229016.3359,96.2657908313,1.06240102151,193.26081499637425,7845.9538725717994
133875146.173,114.114344438,1.21300071622,139.12310687597795,5931.9324268509181
146849836.692,92.1143880507,1.21387113854,91.560432036964855,4129.0468370825402
28588313.418,109.293715798,1.4757510491,526.03760317566116,20379.313580030681
28135038.262,109.415055578,1.21342501102,535.48469085759348,20738.672365443672
141379020.882,98.3388889992,1.20850310305,104.26844615074175,4610.1008309096251
65867466.6673,98.9124425991,1.38990564773,198.57569136081079,8053.7315105145481
67994448.1418,116.881771641,1.38440059566,262.88559526595719,10509.842169864443
95483865.6997,86.8097844965,1.00665102583,115.64658117269191,4973.3787103851209
12053567.7414,94.238638281,1.43380384533,920.86749856210815,35472.878907799619
162430188.138,98.3881516789,1.37613345149,94.033195508024903,4240.7692397642095
95076831.2327,94.0677561403,1.2738964009,132.73830500879993,5624.427935972989
9428440.02642,99.9085415257,1.38651541327,1324.1410522596982,51064.50800470083
60221296.2508,96.5295140367,1.28314610979,205.68527522630774,8304.3405510275497
145487530.869,101.807624537,1.46602391741,107.79316466790702,4749.9178969492423
157313936.826,119.785263909,1.3207595169,132.29483003134271,5699.3765992037988
147947512.701,86.7777578994,1.24930467069,83.302269228673381,3812.2115962106441
100148352.733,94.532628957,1.23287586779,128.29036730230433,5464.9853793931079
108463954.864,89.1828603072,1.37845081978,109.35372292587941,4757.2405128452747
165278397.246,102.470933425,1.28199209732,98.837590587259172,4428.0022587309832
30149127.3861,88.9960663194,1.15539404295,334.3382678649532,13048.342787276168
58223391.816,80.0617565614,1.45715915576,151.22113898173762,6225.2481998535068
49828205.0179,85.0044872569,1.35097520071,192.8590575634866,7773.3901341170804
18999653.117,117.064206032,1.33359808208,902.50775148658715,34804.077446465664
48943521.9811,97.0156732695,1.18923909265,250.55316482773242,9965.0350038330325
126125780.854,104.653269954,1.31309070105,126.22855499654926,5429.3400747172591
77070880.1208,116.870548642,1.49049759831,234.45315897729463,9454.0000482701034
57175074.4937,92.0844766313,1.44369292376,197.58588164716269,7984.518472196637
150278680.021,107.220151971,1.20504343758,114.26511435985844,5002.9548076091251
80660076.9061,105.88680262,1.42931478461,187.9134782205804,7691.6326762281024
108350943.226,104.246117652,1.48102438606,142.01957900003674,6003.3675408427171
147023837.954,107.67119626,1.28640228608,117.05053081345962,5105.7094379598584
22673780.8279,84.6529190676,1.0364952787,398.65263454215085,15446.512876529216
63469656.0439,89.8008324135,1.481241505,172.22198652102611,7043.0329516745305
148856460.99,99.0011486462,1.42057296599,101.33153699281891,4506.3387589982822
62614844.4682,82.7897176567,1.45222157793,150.80510128352344,6225.4525503523219
61187099.7249,110.992052278,1.4920423952,262.84123437592768,10484.419423267371
29074438.2202,97.0633417577,1.04970816022,409.87731608064973,15929.638040353506
126859050.067,100.070761333,1.30869308911,116.67250371497758,5065.5280142886249
62342503.393,84.7798079875,1.00062761036,157.84874382944497,6492.4214881953958
44936498.2729,104.581991763,1.44117320067,312.8324487606659,12319.656407910759
107176217.8,110.643868746,1.19213477738,158.92725695703993,6645.4209036692846
127640858.116,117.531870979,1.13646587815,152.2941109656023,6425.4992625372879
149288592.426,107.649595294,1.30064692996,115.60972988768971,5053.2391432211907
53564858.3608,85.0654553964,1.36613636796,181.15412758096224,7344.7962673488619
33867848.8791,113.121968526,1.31086966268,477.33600689717798,18547.319923191375
103086003.419,89.0140441523,1.16326077834,113.43928045204207,4903.7966757881986
158791329.284,89.2591985987,1.22259289141,82.618568501015702,3797.5556715165289
29481405.3324,102.373677853,1.37494774598,448.88553087688513,17426.881508682345
109067641.384,110.986570915,1.22622600082,157.43240693881867,6591.8440058404658
33782640.8013,110.803866993,1.49684422423,459.46368587622612,17861.866603426752
142043398.463,106.697989408,1.16921276174,118.51213058353031,5155.6503186364807
151814513.745,111.343593705,1.11275854051,120.56455671246131,5245.4215873454032
84809364.7885,119.576201872,1.11406390311,224.34712233226216,9089.5155502660964
46733343.7044,89.3740757037,1.33785287857,224.12977615793207,8948.2314771598267
41713053.6249,103.767448432,1.07028201057,330.56011233982673,12979.03899109347
22444119.3479,100.781873134,1.24450436786,567.97554972044657,21943.199169091477
88141332.0992,95.9489558578,1.478162923,146.23270145052271,6123.3936254478103
112425626.18,112.204399077,1.16476832673,156.38853416396381,6557.86695627686
139074693.421,117.241933299,1.12286231793,141.1657041192025,6016.5982725551348
43784150.69,99.398381706,1.31154733166,290.86289750392501,11475.461971614743
64550604.5236,103.471267763,1.28308124012,219.64312361189181,8851.0733244905568
163722019.387,113.930167743,1.2388431297,117.90917791701858,5156.5408036973349
134222926.125,92.2591684205,1.21163594322,98.087993280999385,4364.2963346395845
139679726.55,91.5590233634,1.24662608824,94.109840998979564,4218.5008585200267
154175577.349,105.506520748,1.13673667829,109.13261108038044,4810.9442868469805
71747525.1864,98.6766987599,1.09631014654,183.350016932177,7493.033798477135
41918374.238,88.0138212949,1.20972841624,240.50443525992304,9546.1806463562862
56979516.8987,88.2549862114,1.06638935639,183.42093373353759,7444.9664332963694
33608107.4371,85.6854415366,1.29107519525,280.52286116249155,11019.194732956847
166770188.4,85.7772347256,1.05479418183,75.471896234729201,3528.8670364463269
117647292.608,95.6352737029,1.15084536981,114.96604226689574,4986.7250255225172
22147254.1585,110.914708283,1.4543609901,696.07695873570094,26868.986197232738
44398988.0562,83.2552086242,1.44596221835,205.77768216731329,8238.0001096696433
162013577.378,103.858260616,1.31838954132,102.4682239207017,4563.9458706612741
69185663.4677,89.701416039,1.06529742323,159.55906430759035,6580.1062151728629
18605508.6176,111.2668693,1.24605013355,832.63577505216119,32106.3036521744
163720424.814,118.081083689,1.32117971836,125.06368349010742,5429.9171625626705
134276666.426,113.94146285,1.05854230454,138.42221904277216,5905.734348391512
39882091.6449,111.314655085,1.45851598333,395.14945666080854,15437.089726470067
42388575.7162,91.3138459964,1.22670568691,255.15527584505824,10106.811621184177
133541272.661,110.8374113,1.46132778328,132.69375825520822,5686.2417143051043
51426634.213,93.6383085331,1.46419936172,224.12790662377634,8970.3035387339733
107326879.693,113.205782299,1.06859990552,165.25200925310392,6886.6026383156895
100332983.562,93.7566072773,1.06199630452,126.33490003156886,5390.7740843134543
16546226.0151,85.4729156976,1.19238634923,552.94082040174999,21313.456236209397
55327534.4873,83.6340159458,1.476641936,170.77984407602472,6957.6262870099799
71475802.329,107.95962247,1.11791670946,216.73945171622151,8762.9950345722755
49752774.3916,117.957394075,1.30669448283,358.09939408615281,14071.787173480521
105652486.435,102.071960933,1.45899501233,139.87571655628358,5916.8588931583672
15668514.8146,103.272666233,1.02982888588,851.2164184524047,32803.860732541172
21073873.2265,118.179265205,1.48785677884,829.71264050691195,32009.923913844017
157601000.126,111.238399259,1.31478055355,116.86009131548194,5110.1331234945847
23100793.2146,81.5861596703,1.03113858652,364.24467595194614,14132.837460315979
156832293.745,114.96576547,1.05534443893,123.84589453580317,5376.2433465672448
17874611.817,87.6063207732,1.19414079411,538.13351660392107,20756.257192087345
76129859.9242,98.5417080641,1.19868796243,173.68287577110235,7137.8685143680823
66862743.9464,92.7412619922,1.03782824455,174.39391219620424,7137.040218914608
12812507.9824,93.5517228076,1.13532667825,853.75234871902774,32883.998485076154
72086872.0692,80.2181675197,1.49165261034,127.009715962182,5349.8796315135214
55082423.4096,104.41630017,1.46511332916,258.10170276383121,10279.854692510035
132807048.683,97.0138329184,1.11839699962,107.05406418747181,4705.901277615777
62162487.4997,80.7960327845,1.08028572691,145.38366319187361,6017.6160991735833
79130313.5043,118.988197733,1.37863854867,236.66811172699141,9544.0869555174813
28773357.5977,105.384805773,1.08765426482,486.54664816322133,18865.529531142995
73298335.858,108.305469177,1.14373904111,213.1520306642156,8631.8970974296371
119988208.068,117.283801568,1.14298528611,159.8838223152899,6703.3211307218398
98434393.4008,82.5167486703,1.36742033828,104.00661063081719,4534.3589639052907
112135851.271,101.137245451,1.02576690053,131.12253167874135,5594.4561949721638
66841639.9324,113.770391836,1.47379971876,253.87060272500526,10162.457174870111
70793852.9387,81.1391936316,1.44998602764,131.43478927157935,5514.6334330050568
53490520.123,94.4165982862,1.21727124527,219.64014437638838,8808.527985478906
57655314.7397,112.446183864,1.2167776951,284.59132385898664,11300.015631466853
149045565.249,96.7573744479,1.27194368261,97.673585925874477,4366.2948509362832
121280795.069,80.584269904,1.12776353995,85.913010035599882,3878.403113773802
80607432.1114,109.231670343,1.30975786585,198.92403964315091,8110.6144519362751
88366858.8811,96.6744785315,1.04378659809,147.84002348304196,6185.1103104959739
27945797.0084,88.1145372116,1.29696004826,352.5631088997302,13727.782734953405
68804322.4637,81.8839163395,1.28128272352,136.69191265551402,5708.760197442456
126682362.114,115.765044295,1.10477474899,149.29761083956893,6309.9004742675315
165088038.058,100.129139586,1.38184358641,95.448079697560956,4297.7417554450985
10525497.4894,100.713664676,1.38305092428,1205.0258329237097,46455.940920792644
30117936.2635,105.631005332,1.18299049344,467.56645781938096,18147.45614447656
97259879.8807,110.05857009,1.40900729904,171.10267982423031,7090.0510179046005
117908274.522,94.9895904233,1.37452668885,113.50292399433229,4931.2280285614688
70395485.6934,80.2163272052,1.13816447092,129.49191196778952,5439.4369367237332
20318159.8711,118.723491016,1.40303742122,868.29687209036047,33492.729742911615
42647269.6558,116.890726985,1.13238728584,407.51162418132407,15925.340848992588
76840964.753,112.383924197,1.16252119708,218.6892553755772,8852.9402840685889
103614085.77,98.1229496775,1.4928289413,132.89413374865981,5647.0385698889968
120842826.742,93.860705986,1.19699247955,109.20698932838087,4771.4722629448315
82441636.7563,117.778290326,1.36522014207,223.80083067048523,9062.6921166390021
59916345.9714,103.113886253,1.22274071478,233.45007987495083,9360.0384945627902
73528356.581,109.692438278,1.09390024986,217.58624117306448,8801.4031628448556
28089509.2662,83.7250893807,1.37442037467,317.73960799331854,12398.067248635365
119923116.166,97.7304599688,1.30933130441,117.33510944046569,5080.706895381416
36861911.0794,116.630395105,1.36124357973,466.87463101975953,18165.099102815693
21971403.637,103.031523398,1.2799827629,605.95880262037269,23399.841177525854
152784499.777,105.561864146,1.48931483741,109.99442575060408,4842.4037777638914
137522170.18,100.603093111,1.08249414169,110.46575256853286,4842.4942498382743
139919690.648,93.9841310386,1.04461491952,97.868666394213918,4363.0592551152431
95188132.1089,89.175588181,1.0566918871,121.21365975913835,5185.2380525489398
111036141.725,97.8713921999,1.08409985319,125.08389936567588,5362.2898834344951
77518994.7494,104.289585111,1.2324052896,189.31692596447658,7736.6480060047552
30458017.3868,96.0898984225,1.38300894772,384.30579489806951,14961.180005375407
58991713.8489,84.0226410773,1.40628808405,162.90133732889666,6672.3796096656533
123208663.476,103.147635631,1.29967428532,125.55989820904597,5399.597316580911
163741963.704,102.320403892,1.21611861776,99.304630611380233,4444.3983267441445
165494024.803,117.058584354,1.11468028264,122.21934634556996,5323.0311243529677
166608857.491,80.8222188523,1.01683704994,69.589205233648059,3299.6408778109912
137981182.415,96.0327922208,1.38984877844,102.30330021945447,4530.6507875938996
129428413.312,117.077985361,1.45748335957,149.52062647525807,6322.308356421443
73102946.4969,114.039730778,1.13081029147,235.01904745623446,9464.0448623099819
78428577.2728,89.0749379612,1.18657904615,141.75858044250222,5929.1759009687521
110014309.79,86.6103088057,1.49032618525,103.20008658543168,4524.4597171074247
84403268.3828,95.3426546631,1.09756657556,149.99792617363477,6257.949849143909
92502758.5984,118.78423118,1.03041148578,205.08330140136553,8373.882898670292
92554907.398,81.5440016984,1.16574554968,106.99861005274555,4636.8967794159198
11287725.0805,103.762571283,1.39470366578,1192.7172907495165,45981.029547511695
34587174.3754,103.39725782,1.1787339074,392.37995814208409,15298.696735801184
69042083.1812,118.186286517,1.17945033946,264.67607306858986,10581.500844647746
168465307.671,106.767401672,1.29315011687,103.89759679137616,4625.0592202312
58004904.6121,86.1622095801,1.23806399892,172.91594810716052,7049.4637571065159
87227911.2617,117.048028039,1.36451821356,210.35540609911087,8562.4926785987627
14261087.889,87.046065656,1.30878775896,664.33751444809729,25584.099483281188
100475312.769,93.5545122093,1.02977293887,125.733865763978,5368.1259369893078
156892187.851,93.8948658102,1.35564560827,89.831798547858895,4073.5816975446378
58711100.0198,112.266264378,1.32208478046,278.99730763423645,11090.868110989299
129196121.272,117.75379339,1.22690780098,151.2436731294093,6387.6659805201207
97750506.6804,90.0450304864,1.29706098858,120.59371668047486,5166.7439457442169
103256052.676,103.250043826,1.20181802895,145.4137765652799,6123.4575696964184
45364238.9602,91.983290323,1.30352437479,243.03890544114645,9661.1808858895092
113932322.537,98.1625594855,1.26529162732,123.12684842359266,5292.4079424862721
21411534.7229,119.22808223,1.37734821999,831.24033726578284,32071.025018624681
141926463.654,108.33573463,1.35965040256,121.60153132818905,5273.5188066177152
81101892.8944,82.0289624787,1.41314657397,119.89461290919657,5103.0141430584581
24604305.2314,91.6447595326,1.32033539348,430.40465759118763,16680.29339471216
43943695.0793,99.6120118179,1.0285363306,291.06557162493095,11484.040620359103
168317245.056,83.4428300324,1.08140525456,72.196158211031189,3402.9882834438449
80765207.6537,92.2427227237,1.44870743696,146.95847475577017,6133.2003049705163
124334394.055,93.92645142,1.03424343276,106.94755316340168,4690.1637488274519
109218092.91,115.590049441,1.4767440722,168.89490837467758,7028.7423265011957
54057737.6825,119.856889998,1.34782972665,341.40706951814013,13453.361053400226
36023211.1569,93.3528351864,1.44196176289,309.75796933940734,12150.781269520061
129077138.178,84.5385997574,1.11553164594,88.286016260674899,3980.8818154713085
40024509.0022,112.447719925,1.19698446961,401.63205333342898,15685.87865397932
43899821.5827,89.3856092157,1.21557130992,237.33670687724407,9436.3877045477257
21119691.7665,87.4092583244,1.09229179632,454.92074305930856,17589.685810217601
70739448.1346,85.1483301113,1.12201682372,142.91470842102956,5951.5341094522428
155919106.57,106.386115148,1.20245647753,109.63700702086705,4832.117973211145
24851786.6597,99.673313732,1.43348450342,502.88288332984439,19462.35141174202
166677139.315,106.320831718,1.19560555644,104.05479892609479,4629.3556645103281
99167923.1167,82.9185238969,1.40859068985,104.22354087544795,4544.0828394477221
71322704.6173,92.1708181538,1.37210310187,163.11576082925461,6721.9379716517742
17266810.783,110.029937268,1.49349567093,877.06723258295642,33811.674983127923
158474313.97,105.381325729,1.10112162327,106.63996570815094,4720.1037802309011
121232514.356,100.004457711,1.11905615468,120.82338028344449,5215.8769742481763
165513604.716,112.594781889,1.47966766024,114.67932818382421,5034.8414630864363
58709239.911,117.168009745,1.29045630685,302.56056401084965,11989.542087348453
63683583.2429,118.606693092,1.15573736988,287.08760058214023,11417.854084219494
28693101.1801,100.846424289,1.08921100491,447.43751200685762,17365.571040332634
71986140.5259,111.268059609,1.32191494692,227.69416612620989,9181.6869807433213
43420807.9545,94.463502684,1.18186158328,266.07989938577185,10528.699053692861
34178693.9178,119.421725313,1.08481831094,526.2836115756113,20426.184967713518
73108859.8593,102.051043851,1.08420458321,191.65748156702296,7813.1942420527121
47929533.0853,112.74769169,1.28950292719,340.08247460947911,13374.927638413896
103845437.114,119.716788864,1.4999909657,187.8374907112358,7740.3936496336655
56448238.9533,80.1205478174,1.03563055307,155.46807877349772,6379.8703986243854
102634472.918,105.770947267,1.04883776843,152.39477100393185,6388.2123008838644
160155993.627,80.4022269018,1.21958094456,70.879282155972788,3343.5445352107304
40711051.445,106.514143822,1.44323862873,355.74334207470582,13935.327084797247
125889279.918,87.6167949132,1.35238674181,94.957804131830471,4232.9384720294065
26269348.4356,85.1330259146,1.07090052394,349.83319533728979,13609.580392227492
40702257.6248,80.936704187,1.06263454989,211.19094360612667,8423.5397585636147
17259449.8553,108.564362176,1.09767990453,854.2396505659151,32930.81664296917
161138114.109,81.4703292935,1.1391921791,71.882534760710342,3383.6695346014876
145840390.342,113.932432382,1.19767254221,129.36106193781615,5574.4795877998413
120283195.776,85.9500267415,1.06921040322,95.34217983827898,4239.5559663580671
136710805.175,99.5168284662,1.26102991968,109.05092187394503,4787.3513529693801
87536784.5418,103.646939359,1.30161704836,168.42854312057085,6966.9667503151704
36327552.0746,113.052862838,1.27270986162,445.50201789961693,17343.147085189463
50613645.2248,114.174080139,1.32943779773,330.93809216407448,13038.387863903501
41996463.8707,108.282072458,1.46368787168,356.55310120662011,13973.460752759325
43884769.2432,113.315936414,1.32352778107,373.34725176098328,14625.458887077841
75817335.6338,101.668761065,1.20363136592,184.36846996540768,7543.6059678531901
127432850.549,86.6484004676,1.1534321237,92.512884390604299,4141.1926020530764
20116445.6718,97.2641818376,1.31601530507,589.54677962164396,22753.469775583992
128963030.029,109.713799599,1.25018095397,134.20534462200146,5737.6707549709963
87347062.8642,110.983148184,1.21327484215,190.73690960043541,7815.7408257932784
68984204.1296,92.4519245229,1.12348563069,168.78440742472679,6930.4257988306463
110775858.334,108.329960259,1.29264574143,148.96729265837217,6272.3113808143462
120631129.734,85.187314777,1.45537103741,93.83681586017066,4182.2802359456
111051270.543,119.527518628,1.13744421177,176.67748335964237,7328.4212177626559
108508018.381,101.257570704,1.03204923417,134.97330419782654,5735.0849551057127
74409179.9146,89.9903744168,1.19139781298,150.8258842091067,6263.3107738863046
75387760.3624,84.9568957009,1.48537131508,135.02103660657335,5664.4155920660542
78042674.6456,93.0826721144,1.24498814407,153.69114380988987,6382.3472752882371
158849700.359,104.179554775,1.33493639735,104.52589681396231,4639.5397331035047
16229409.7808,115.542393684,1.44158111179,1028.8008946471737,39663.699517139605
118953491.225,116.889509075,1.11689274017,160.11955577346993,6710.6812932136181
25882401.7248,106.388777052,1.09185838068,549.72042128326098,21268.681004543214
117385980.503,85.5776177261,1.06447000783,96.434058241699603,4277.0511377311295
132010568.523,89.1446327027,1.42404765193,94.160906346774539,4210.6946340863742
145975955.581,95.6563622622,1.46053899262,97.455212656415668,4354.4120637245442
45893842.4459,119.190050653,1.23324826186,394.53759357277858,15445.96362627921
87364521.653,97.0927246644,1.42895720702,150.39260054323933,6279.9906445488959
126039175.119,90.7596968386,1.37244936958,100.23265887366591,4435.4680506112436
143100244.828,88.9612680477,1.24814171818,88.506359745426352,4007.1858918105781
12514809.5864,87.2384292463,1.10956515517,759.95510089920435,29259.928039406714
63658396.384,118.914905766,1.11427838557,288.60711330995395,11475.716011361785
120449701.195,85.0436498125,1.02688966748,93.696970853314767,4176.6387057747352
97130825.5735,112.595522889,1.05301002263,178.39530668223117,7367.4722099397586
94501820.7577,90.4497109011,1.39400581076,124.84769773162022,5322.4352864501043
122930100.799,110.264115878,1.36111147156,140.8012898809562,5980.5055634495702
126069537.773,92.8402668492,1.11800499451,103.87001108304628,4574.8426276071159
59018722.4566,87.232424758,1.27510442065,174.15099228328415,7100.3026318333796
15200578.4221,99.6655432422,1.20261864771,817.13020568360639,31485.265357933502
47195744.8428,80.1817710836,1.24105744458,181.87790287454274,7343.2909881207106
28671983.3747,115.157940984,1.34868716798,581.56946008610566,22512.121804870156
11226931.3281,83.3884921907,1.44975961099,773.79908820211347,29785.944380262747
124365385.095,82.4976229645,1.38843945539,87.403775879455836,3940.3327421361023
73532389.8533,104.316827874,1.28869718473,198.44711669538157,8072.8344009134862
52028811.2551,115.474479845,1.42448500226,329.53399072862032,12991.162941785431
45954134.6637,92.3136014787,1.14963144368,241.80061368486915,9617.0400135186665
49763869.3534,92.7287691307,1.10705204083,226.75234094500485,9062.6180959319972
61095178.5926,89.073130779,1.29087120545,175.4512922535703,7157.4396719682936
144342709.207,101.842029699,1.41760933627,108.51158232955926,4776.0639051568542
163965403.519,99.5980484849,1.31678271045,95.149925676538004,4285.1867981648829
55643479.4485,94.091741872,1.28136532875,210.62438781126937,8474.4331786016992
167604521.835,107.527235192,1.25307725747,105.48142009628822,4684.8997041228322
38249100.9296,104.181139741,1.39820043367,361.66226421551136,14147.114084789755
49293238.638,101.129429443,1.4266005142,269.1999410710194,10677.155116594069
119599881.19,104.300768438,1.34570537026,131.04426807749161,5603.4105061611381
113986549.71,115.157034468,1.17139984813,161.75418221712624,6764.9084038576248
153184009.405,83.973380587,1.1849554283,77.555080345170751,3595.7369947272523
35379761.0867,95.7119105488,1.15887890932,330.59383155559243,12942.103563094461
117094387.731,92.9819378789,1.39911865267,110.22666229564796,4804.7422319729849
22959025.54,81.0638600221,1.18029536573,361.83865689035377,14039.427059843092
53034599.3931,111.314851741,1.25961110182,301.75714593355787,11935.516769332755
96986773.9739,118.513153313,1.33884735247,195.85752972636556,8032.1690018940726
64309398.4495,84.9596354345,1.42610071331,154.29373109886717,6363.9903652746634
80283231.7848,83.273057172,1.10803181271,123.96514148029632,5256.1657175506416
83173567.1872,94.9540978027,1.22710262699,150.78917166512835,6285.06559469063
34728827.8019,118.013750625,1.30779345838,506.22708679249547,19660.390437357917
40036505.1504,108.757889692,1.32731312078,376.33171512113984,14718.381536336026
88029182.666,102.979415413,1.11441501103,165.70841579402011,6864.5702966679228
90327585.3785,104.945469993,1.04266542913,167.59938447027002,6941.7951921100612
68858582.1966,88.4696249081,1.14140063788,156.33860676192657,6456.5700832987204
13926722.7286,101.732184491,1.16496116805,929.06538361544881,35799.348354951733
76893079.4136,105.856345194,1.48977520348,195.90095650146992,7985.5133032101385
124079522.569,81.2453205754,1.39539900778,85.566128709705012,3869.1076630160892
35804827.6093,87.1900489226,1.32791646399,273.34821346881625,10760.479978084903
115683303.253,82.751943065,1.10372223188,92.549391371352385,4125.2496762439923
133173491.152,95.96927188,1.23345256512,104.99746763712707,4627.6689210785526
138176645.409,99.7053733869,1.18460661649,108.48370856778043,4767.4996216131194
158823627.206,113.509028593,1.43049771764,120.05355352031307,5233.4680985669274
54871351.3341,116.950438417,1.29593817772,321.17821031098077,12684.468477163382
131555550.162,85.1270820009,1.04628876317,88.000315005832974,3973.2142429671812
77321075.039,112.135754342,1.07211712157,216.58821521927558,8774.273743898415
51372438.2114,109.464937406,1.32727814855,301.09902153073443,11903.050052848308
135902750.909,101.336423744,1.47167542592,112.80914694075196,4930.0393449557114
23443668.9774,98.6144975304,1.28912313284,521.2876008092536,20157.561546921108
132634188.317,110.610631859,1.07690117742,132.97452403827887,5695.7409741648153
91423594.2837,111.610205093,1.12595874374,185.12738198958283,7611.5503592100495
150953216.43,98.013942588,1.23180193225,98.71023980962643,4408.1891643597992
131382747.658,111.583893432,1.44686952133,136.01171812031873,5809.9052715684311
84341381.7149,103.819764566,1.25693969688,174.44748175099244,7188.4151987188015
77283561.8871,88.763295423,1.01337239469,142.64260618035433,5959.7777026936574
125421478.546,108.564622995,1.24836456116,134.87854504195576,5758.3194543388527
114620893.222,83.1727140772,1.19113631578,93.911062752086892,4175.8714025488862
103346050.224,83.0568511403,1.46921985048,101.26151440203884,4438.5253402982371
71626165.9968,83.1337029456,1.23802941426,135.70710673512872,5679.7968238526864
40837341.5491,102.06503797,1.20977032177,326.68811702610509,12826.264380155946
54235524.7258,86.4103819544,1.07709111857,184.35869022560431,7469.4838248669384
12000969.7235,84.2652262375,1.3169250264,739.29169814208262,28458.523238762416
91261996.8101,101.005976344,1.3438815601,155.30081224939326,6475.6628172464489
94234267.2064,111.253462554,1.31178360167,179.26924015418712,7394.6554861756713
167308547.567,98.9717836287,1.27750794385,92.847082482691107,4199.9904679343872
38082830.5308,100.768810771,1.32871071557,340.51721184769286,13338.174561691456
134807598.919,116.684223338,1.00991784632,143.68707245802892,6107.2235571736928
43299562.9816,117.646959793,1.38831887561,406.6954653516795,15897.60113041773
131483283.216,83.6719062628,1.31261188572,85.792051295395595,3888.0413313866165
122986318.43,97.0321869303,1.01759064458,113.68175421484332,4945.7007125736818
34561705.8602,118.596973238,1.46987121303,513.559009425716,19940.515422481596
145605958.36,94.298240074,1.01848815839,95.501884332521186,4279.0223673011196
63081732.1388,108.589175739,1.12356403671,245.32373154422174,9823.8540919957395
68042626.4455,84.4456236669,1.44536236895,145.53916086005304,6043.1142204507732
154682222.157,83.4602655932,1.33030191225,76.379921141769756,3551.7821702228844
132965630.737,85.2677633538,1.2633954299,87.54608188874181,3957.5812376231261
99179120.727,90.4246902903,1.47899741695,120.03882301535633,5148.3706348370661
20790253.8725,116.555735784,1.33421818607,818.06515574725518,31559.053954453062
49355442.8585,105.333659777,1.3733440385,290.48799687349867,11489.040329422091
104722664.021,95.097190446,1.35284304059,124.97617949015546,5347.1460521651679
21283579.901,104.073719777,1.2636659124,637.88992500838913,24622.839542672333
72007087.1192,95.9593593129,1.2370156946,173.8232930896086,7131.3474902955213
57523757.9111,103.635065135,1.44163849012,244.57074836528835,9774.3052211938648
106813610.629,119.427403605,1.48147374433,182.47773012060264,7541.7923271327491
92178779.0812,116.164569003,1.40477170332,197.55399112146893,8086.4112984572057
102821218.711,117.611739707,1.01174317394,183.53594047757392,7574.5890497638129
98230898.6904,88.8110784129,1.34987744445,117.40707350760394,5046.076963099611
27311202.1043,118.631531175,1.18934313265,646.98386723038573,25016.752192190568
84296948.3408,80.1787400752,1.4576639314,111.96729854561332,4808.2652546035652
56415594.8003,100.739992507,1.13831013665,236.1123109673816,9447.7519217072113
44293576.4516,85.0553910956,1.1425617573,214.56418704594989,8571.7202656593181
60099999.046,86.9584954842,1.25418148562,170.4550918570898,6963.7832280918165
99519299.5016,80.3523842971,1.20415876289,98.879847446342851,4340.1087096902284
136250880.073,82.5609962828,1.32033102772,82.032001484674169,3749.1194100074686
97572439.2092,98.8608480435,1.17928345794,141.44936988490795,5961.4168278235411
162170890.899,87.681002249,1.20502810596,79.347527158275867,3674.5459788290659
24106234.2163,91.6302318498,1.08519281409,438.89740086361587,17001.613811062565
100155790.316,107.431863934,1.36722149157,159.88413399872579,6668.6682378495598
86044434.4675,98.7646642215,1.11431017091,156.9652651973316,6527.1065777384965
82217443.4049,115.890168175,1.16464013024,217.77665802456934,8832.6608978513323
89606968.4864,100.182100891,1.47817474219,155.48481000982616,6478.9829476885961
164486478.416,117.266044232,1.35304240882,123.17680344106776,5358.6068643727767
46427719.9318,91.9100242531,1.03487559087,237.58111097176388,9458.7612469404976
136778455.569,107.664757356,1.19836346447,123.97123751456279,5357.5772299395949
19706912.8848,87.3038342019,1.39182023259,485.61282968985222,18754.831509755903
74768874.9358,97.9609109943,1.26689398256,174.56809615664079,7167.72289939445
165437461.617,110.167059523,1.0074958204,110.75215156104595,4884.5472587802124
107113932.179,80.4123248347,1.06485224517,93.710413206745002,4155.6626465357458
51967713.9269,107.302264553,1.24197904391,286.78607868683798,11359.813063625763
58360624.2639,92.3371273847,1.3861863384,194.99006786770542,7890.391598076334
33652431.5148,119.555606701,1.49777354992,535.47878024090562,20775.647309652177
55583938.0662,107.111510755,1.19495465873,268.54610124007417,10679.942973366247
86164951.8113,101.455269944,1.24203770045,164.38544638534711,6809.8371250093987
129336965.094,95.6522304323,1.32106133784,106.81583708784221,4692.1310618468533
124424669.146,94.4025577905,1.46356463404,107.75835579902839,4721.3128967046887
92267309.1257,110.223883482,1.28607711995,179.57767434317853,7402.1251091636841
72742860.7824,107.83604516,1.28287050278,212.90319713001642,8620.7699228074507
51726671.2541,113.031123462,1.43863420808,318.05048195452713,12551.465861072029
159485669.602,96.4020092021,1.47948448907,92.382575735128327,4174.3598273219886
98891332.9987,97.6117831442,1.48879118514,136.86925769086338,5789.5336507865204
15912978.0652,88.7048626292,1.27879954588,618.7556400292616,23841.604619455138
61311115.321,105.82769147,1.11723097847,239.95417033518299,9612.9208076449231
85291226.5915,101.024302511,1.3206117494,164.58502091652824,6815.3436043336487
9963864.86902,105.320727404,1.06442700886,1392.5930982859722,53713.087617165445
117990396.523,96.5583544452,1.24686211572,116.52189492052233,5046.6875701151666
