CfgID,GUID,modelica.jturbine,modelica.ratio,modelica.rho,tl_integratedEnergy.output,tl_peakPowerOutput.output
cfg1,cfa1d9ad-7dfe-4887-bca1-8f2fb135cdaa,21045776.19,114.3048824,1.15934524,29992.95853,777.3860288
cfg1,f6bdc5a5-e1c1-46ae-ad85-8d3e3dafbe48,113784889.1,114.4872464,1.455522705,6711.072446,160.349915
cfg1,4b4b9623-e454-4a20-9217-3827d3dbe0c3,71126548.22,97.26164324,1.369023429,7363.780513,180.0020775
cfg1,af71fdf7-5575-40b7-8cc9-f0e68e39527d,107753703.1,109.9014412,1.491618399,6548.341183,156.3515218
cfg1,c442e01a-5322-49ed-ae7f-111144c8bb99,64529826.94,106.7083546,1.350763898,9344.799373,232.6123217
cfg1,57047426-b3b3-4c79-ad11-3c55ae25e0e4,80966536.91,87.41016663,1.12747743,5627.307498,133.6593126
cfg1,d69829ad-d580-4560-8d88-b73d2fd0bbf9,22367188.22,91.81355032,1.035469586,18331.34077,473.9554703
cfg1,828026b6-9e6a-41fb-85dd-c3f031a39a2a,29874999.15,89.01701329,1.399926358,13163.69188,337.4115101
cfg1,d7e9b703-e9c3-4b5d-b25e-7c42652567d4,84850418.95,112.1741224,1.135482943,8143.420881,199.5021368
cfg1,75143e11-c983-48a2-87ff-1d9d75c3b48a,92521678.79,115.0838168,1.316155911,7936.771463,193.604474
cfg1,c71fe78e-0361-4947-bb62-9013f5c35e19,165114688.3,105.6789033,1.073679628,4618.320208,103.806658
cfg1,18322835-5ddb-4650-8f96-189778cce5fc,131049095.8,97.3763815,1.365765229,4770.787616,108.8111811
cfg1,bdc22aa7-8a4f-4fde-9ca7-6c604eafb7c1,91285809.87,109.2427654,1.423320349,7354.338797,178.3796262
cfg1,9cb8ab2d-d206-4592-8224-f54a07a04977,134982243.8,81.31051887,1.05722625,3697.96123,80.7504674
cfg1,9609a7c8-6971-4ef1-a252-584fb550d780,58594840,80.20744824,1.476370257,6214.019535,150.8888332
cfg1,7a7f9090-2314-4bc9-8d63-b68b293cab7e,92707864.92,105.0606854,1.244374372,6818.229162,164.2156337
cfg1,fae193b9-e91e-461d-8551-5ac1f5874eed,56556823.19,114.5561868,1.184354438,11888.55423,300.1379251
cfg1,c3d15eda-b841-44d2-8e54-4f9e9c3a8ee9,103837603.7,97.28235883,1.371912472,5565.390577,130.7415836
cfg1,224404f3-632a-4755-8e26-606703df3c9f,103599304.2,88.55802207,1.363662415,4851.810072,112.0538564
cfg1,d0bb5c4d-71f4-4a37-b589-b8537431b21f,158069472,94.61544467,1.334082043,4096.041129,90.38367993
cfg1,d541458d-3a3c-4d53-baf7-bca8b97ccae3,112353269.6,99.61723407,1.15175269,5461.273606,127.620956
cfg1,fe9725c0-42a5-48ca-b4e9-86e18818d169,105945674,110.8542062,1.181926591,6723.404854,161.0332557
cfg1,a46032e7-c790-4af7-af58-6eb068b72197,125454887.7,86.45962506,1.450341428,4167.486649,93.26934916
cfg1,0e0a0c39-7061-4213-a791-51b91d0ca5ed,131158830.6,82.26070995,1.427134275,3810.825607,83.80139955
cfg1,0905a9bd-74c2-41d2-a4d6-1ec7caabf1be,102037306.5,81.56095944,1.477425763,4362.718545,99.34579888
cfg1,e8a2ad52-16e5-4be1-af45-7876c872d4c6,76636204.08,86.16272572,1.244260331,5722.688483,136.4614724
cfg1,e83f9ca6-de01-4a62-9b41-028b52daa620,20818416.33,115.4317465,1.038106081,30914.16324,801.3295927
cfg1,4667e120-485a-4205-8c48-6ef27417443a,164056264.2,104.3304294,1.271384042,4556.711224,102.2260932
cfg1,80504ba3-104f-4198-b5ef-1c2fd2c73848,58900999.28,89.02332955,1.196899103,7359.330563,180.9737298
cfg1,3c7d8352-91f8-40af-ae8c-41c74887a532,50124766.2,91.56568386,1.437852462,8808.919552,220.0428091
cfg1,af95e165-02f9-4ce5-9ec2-523b022b2083,120505758.8,86.68891983,1.383799598,4283.750747,96.48519624
cfg1,88c8d053-b2c3-43e4-9e8a-e89eecd1a271,113446586.7,94.7894451,1.471108001,5042.625417,116.6044123
cfg1,a831d5fd-9774-4fa2-9ff2-8878caadf3c1,85405546.37,98.2416875,1.305060021,6507.776493,156.4974314
cfg1,2bd27dcc-7336-49f5-97ee-2e8760ef6a95,71828017.83,89.28992977,1.205511994,6349.676404,153.2918958
cfg1,04247434-c289-4b8b-beb1-1a6663c1c4b2,130013520.6,106.4747697,1.491985513,5455.548101,126.7727729
cfg1,622ec755-3a07-42c2-bfe9-d3d030613184,36056248.7,85.68671963,1.065190608,10357.38526,262.7298333
cfg1,4e06b5cd-ba1f-470e-8e1c-3e6837a25055,42986539.79,95.72012301,1.015607877,10881.35314,275.3941063
cfg1,852a16f6-b67d-43f5-a80c-b112e8af43ce,62261714.23,86.98094452,1.26847574,6779.1393,165.3947157
cfg1,b2b08330-accc-47eb-b5b7-eb267b484a52,138153972.2,98.20966467,1.078385353,4668.804826,105.905435
cfg1,41797530-ab1d-4b92-ab34-2cc4fcffc39f,29065093.97,101.6253548,1.449400457,17413.25017,448.6095814
cfg1,2bb65b4a-3558-4572-8fec-e0199773fbc2,87830666.62,110.0356793,1.217501683,7670.864595,186.9015156
cfg1,9e1cead9-1ddc-4b13-b385-fdab7882530e,122254848.3,82.95050304,1.265149518,4007.277102,89.22196137
cfg1,1acc0a28-1f33-4321-8116-f79307f59101,92534940.55,96.03461151,1.048966428,5919.73925,140.6296092
cfg1,fb2277a0-85a8-4acf-80a9-a47fb327754c,54441254.35,111.7257956,1.127897079,11742.83098,296.5476512
cfg1,0343ecb6-d98c-4168-a343-145daa816c57,31294821.45,118.2439031,1.291548685,21795.61314,562.4504039
cfg1,3af5d960-ecc6-4d06-b5f6-6a18f66bb6c9,110780891.7,87.52050732,1.075685029,4570.869517,104.3788656
cfg1,09edb9ec-a32f-48c2-9ab2-79838ddfe718,101119009.7,98.78477929,1.402338949,5804.374411,137.1453189
cfg1,d53b08ca-242c-479f-84c8-b313c13a4ade,134591515.4,90.62997291,1.277549225,4254.662891,95.21828886
cfg1,390e048a-ec37-4d78-82ff-a189381b01ef,136692349.9,96.50114757,1.192330006,4587.609766,103.8327463
cfg1,ca3006fa-8ef9-46ea-925f-362c25b3bcda,52889996.11,80.37774912,1.055265133,6741.751136,165.3703789
cfg1,000eee39-a109-4e0d-bdaa-45b6468ec67a,26018130.09,102.6248535,1.061096024,19720.0647,509.3586421
cfg1,28da4b49-24fe-4034-a857-c9c0238c296a,101283877.4,101.2612836,1.362367476,6023.969086,142.90033
cfg1,c9cca0a7-ad1e-434c-8888-df66af85b47e,134947538.3,107.9672934,1.169516094,5429.18871,125.9091295
cfg1,c30600d7-5979-47af-8db7-e345b8617356,77133182.89,97.31196406,1.004522642,6921.403392,167.9214031
cfg1,8d7e32cf-7d47-4fa5-9358-b649d4cb4c0e,113639643.1,95.69871437,1.423089716,5107.372586,118.2917652
cfg1,b3380f71-fd07-4acf-ad7e-39fa6a5c304c,58810914.7,94.75654814,1.086707052,8198.911651,203.054257
cfg1,1d1a8eec-210a-4eca-b6f5-50ee9d1d7e2c,141956336.5,89.30768137,1.405274257,4045.726361,89.54324885
cfg1,f362d7ee-d64e-4843-aec6-7b8f3ad296b8,166775051.9,83.97048093,1.320315996,3443.169555,73.26665116
cfg1,0ab89b81-bbb9-48ed-9f9a-129d0f968bb8,74825440.9,104.8811457,1.139445273,8034.239481,197.3345126
cfg1,f98b8b6d-943f-4ac2-a329-b3b280364af9,33104912.71,86.22827159,1.421223958,11300.00528,287.9777238
cfg1,6872db12-cdad-413e-95ca-659c469c2946,141307669.6,84.56325912,1.120061609,3786.017638,82.82522496
cfg1,3c354aac-7a3a-418f-9006-7a589b3bfa28,75361404.56,92.90792188,1.275628643,6531.735224,157.8094126
cfg1,2f41063c-675a-48e4-9bfd-f51c2b12d926,49559903.78,119.0898716,1.19469985,14376.75863,366.1042517
cfg1,f753e13b-13b6-4e8d-9e9c-e2ffcc0b92f0,69651292.78,105.9293436,1.309299313,8661.007071,214.2091287
cfg1,f9227dfc-2549-455e-b13e-37bb0f76bb96,157263017.9,119.6493389,1.229466204,5691.032496,132.0776706
cfg1,88b13334-503c-4f0a-97e4-ce35280068f4,118759159.3,119.2515334,1.24504221,6937.267994,166.0742655
cfg1,ad5f53ea-9657-420c-af8e-83f0813f19cb,73813829.02,90.72744816,1.080757888,6384.121016,154.0451762
cfg1,9e707301-f5ae-4059-b171-7f039463faeb,114643089.5,112.8787057,1.132854041,6525.39692,155.4391461
cfg1,687614d2-f78f-4a23-896e-d9ccdcc15739,31734191.22,101.8533835,1.063503866,16103.26848,413.9080324
cfg1,64f718fe-e645-48a2-8e82-930adcfdbe1f,54092550.9,105.5367633,1.49086245,10644.66197,267.7842926
cfg1,8ae95d33-b715-4b58-8a02-1f042ee71a06,62931612.28,83.75780287,1.365534277,6320.151141,153.2655513
cfg1,16949758-8042-43f6-bd3c-b8fbd5cdf58b,128614442.2,113.0455212,1.198353253,6016.302245,141.5243365
cfg1,00a57237-a094-4659-b896-1e47d3c5c34d,134971756.8,100.7597155,1.484707794,4912.140004,112.3723148
cfg1,5ee70e29-b2ae-4b1d-91fe-54b558c926d8,44320844.25,114.7004729,1.042035151,14830.20964,378.6437351
cfg1,ebdf2b53-e2f1-4caa-8c6d-2a031707b205,162377402.6,115.1284878,1.033843687,5263.233326,120.7364402
cfg1,bb91754a-9755-46db-a440-a04db9998591,107364716.9,103.381297,1.082772016,5965.491994,141.0713562
cfg1,eb1326ef-ba0c-4da8-a41b-14a3c9c8b7f1,115016284.2,88.52562601,1.256657984,4536.076938,103.2896585
cfg1,80e63416-c5aa-4c61-8764-dddc4d7e7366,143701019.4,117.1711024,1.465311417,5873.475666,137.2633191
cfg1,c89e61a2-e6b6-4bd6-833f-d280393d2b65,156372255.1,87.7350469,1.131627615,3749.43477,81.4382957
cfg1,78fcaa38-f94c-4ef5-b2ae-8ac720d59e30,143988447.2,103.1042083,1.458651655,4866.778196,110.8938717
cfg1,c7109414-1bdc-489c-b2b5-64e71141fba9,23431840.72,81.92643666,1.250867635,14058.64699,362.226363
cfg1,d4ae567e-d9b4-40a9-955f-40bace7b040b,10015020.46,105.0404005,1.256142456,53151.29927,1378.076015
cfg1,6a9690a1-7b5a-4cea-8727-a9b5cfff7267,148500455.7,115.6887219,1.334258459,5631.971492,130.7858351
cfg1,5ffce534-c932-4da6-9c4c-7b0043e245f3,85207596.5,110.9207393,1.37083687,7963.394193,194.7506096
cfg1,6fa8c4e3-517c-4ab5-ab9c-2ce93e3724b1,138409036.3,118.7615344,1.256435722,6157.612995,144.8854083
cfg1,3d5dea6e-5fda-48af-b164-d311222e21a6,37392526.92,101.4232776,1.468794296,13728.51836,350.8452459
cfg1,ae35613f-949c-410e-94e0-2aeadc5a8363,9243682.001,102.7260442,1.362646376,55090.18446,1428.156664
cfg1,3309c3f8-9676-4454-9a59-3a1f0ebb7ae8,60650156.55,115.3168844,1.437994368,11319.80405,284.8071077
cfg1,d52cf076-b206-4e9b-b214-653f51828b20,147374705.7,108.5401587,1.483489076,5156.826991,118.3775999
cfg1,58a5ba9d-e85f-4eab-9c49-ddb6e715817f,70403817.46,80.29591798,1.370744877,5447.327458,129.6983912
cfg1,74fcc790-b3ee-4c80-ac5f-5825bab0f6d2,118689116.4,86.75824952,1.060587356,4327.91044,97.70783672
cfg1,7047b1c3-bf26-45e4-b4cd-9f9cb084dac6,151459133.8,81.40901949,1.240983008,3486.961185,74.80083773
cfg1,b3c468a1-6896-42cb-9468-98f843b49fbc,102609230.8,96.802823,1.147920994,5569.89119,130.9194286
cfg1,7b8eb644-406a-4f2a-9566-2b164dc3a937,93664775.26,106.0641149,1.106699667,6870.453511,165.5331514
cfg1,26276115-e037-4451-a61d-a2fac1edf447,127169310,115.4640436,1.32518112,6266.90314,148.1512773
cfg1,eb0cca58-2b8d-489f-ae2b-955b3d3f0320,104794679.9,111.2084509,1.003283388,6813.582864,163.4566083
cfg1,46be4130-edd4-4eab-8b87-61f407d209dc,140262645,111.327972,1.494741019,5532.848262,128.4474923
cfg1,28ae6c07-4a4c-4761-92d6-25b72b53968d,21664510.48,114.7223209,1.00556024,29361.23185,760.8790398
cfg1,00e9b70a-2252-4e83-a92f-e300fc9cccee,134129302.4,115.8597823,1.385727859,6062.954945,142.5498386
cfg1,7b6c7587-0998-4a68-8329-446e80989f2d,137739534.9,93.34447926,1.454201346,4364.533386,97.97746893
cfg1,bd2e03a5-169e-4487-b7d8-245fa3202ba0,160497900.2,107.9049761,1.03320328,4838.252141,109.6721135
cfg1,d7cd3540-9689-4a2b-a233-f5fea041af82,45847907.52,107.3175374,1.328333713,12695.39373,322.554604
cfg1,9b44498a-3ade-4f9d-9b50-169302ac63ba,131774721.1,98.67568216,1.001575197,4843.446938,110.6856007
cfg1,631934e3-ee7e-4f43-9f59-1834655ed059,22151212.71,110.1452373,1.149129233,26495.81032,686.3826101
cfg1,10e34152-001a-4787-a747-17f0d5baac17,12844599.47,115.7356541,1.29026834,50301.25415,1304.339745
cfg1,b2386854-4b75-4f48-9653-f198fc4c9167,12962377.37,107.8178874,1.34073694,43226.35575,1121.363534
cfg1,e1820fe8-3455-4d54-b57e-6116c179c5b0,155702662.1,108.6324305,1.436221315,4980.318478,113.5174662
cfg1,bc630754-ebee-4c24-94ac-2358a83dd701,101922074.7,114.8989088,1.114733767,7338.708121,177.3881636
cfg1,7487747b-8b5b-4281-a1bf-a09dfd232866,144589415.2,106.2855746,1.411686658,5067.303923,116.1202177
cfg1,9ccb687d-b459-4b78-9677-05d902cdac29,131739447.8,104.4475095,1.080537504,5256.297702,121.4917889
cfg1,5513b29a-3dff-43a1-8c7c-46921e923489,78141556.25,110.4134807,1.205539917,8470.408597,208.5482958
cfg1,66d30df2-3186-4f41-a901-272ae64a6ff7,66859415.22,114.5668657,1.349340284,10287.3683,257.1469416
cfg1,fbb1ca49-bc05-4bec-8ac3-7beff6ec3588,94314646.01,100.4759901,1.489068547,6267.51951,149.661874
cfg1,4bcbc749-4e5e-4841-9b00-b4465d510598,36256629.29,82.57885794,1.489625106,9634.169094,243.7123962
cfg1,1a13704f-eeaa-480d-b83e-449920ab96b2,21703580.19,117.4822551,1.267752214,30728.93594,796.3685498
cfg1,de880b0b-777d-4d8c-89ef-2170fec97b52,151362698.8,103.4776644,1.390487495,4738.054857,107.3085118
cfg1,fb686323-32c2-46d5-8251-032f48925b41,114930953.4,85.28367751,1.052334641,4311.941429,97.44389319
cfg1,bcee239d-2c34-49c1-a2bd-afefe9cd66e8,23645672.21,97.61740991,1.35868228,19597.25247,506.6521357
cfg1,dae90ff4-b101-4f6a-92b5-a3b6ac495a0e,135519351.2,119.7298901,1.183888927,6331.194288,149.5361664
cfg1,052b2745-590a-4319-9cff-430ee0180e27,107737557.7,111.081794,1.073820576,6661.442959,159.3214445
cfg1,feaf471f-2f45-4c84-ae29-9afb2cb259a4,107192737.1,86.82989258,1.396473587,4615.392542,105.7024267
cfg1,43a940a3-732a-4f4f-9349-bad7eb8a4606,44929278.05,104.2768196,1.245363197,12254.79568,311.1337722
cfg1,5f20e12b-c27b-4873-91c6-a7c985b4faed,135193793.2,90.79587765,1.03025829,4253.673177,95.17234148
cfg1,c2e8239d-acb5-44de-9573-4141faac152f,147717081.9,106.3687015,1.179874184,5002.403856,114.3268627
cfg1,57ac2fc2-95ec-4473-be7c-0acb492994c2,121673722.6,105.891082,1.422027453,5664.375183,132.5601506
cfg1,cc2f3bdf-863c-4c7f-a47e-bcbfbf50d2b0,82013319.42,88.52583793,1.149047598,5686.775509,135.1515799
cfg1,7aae655f-1ee8-4a0b-8e88-0d38ea73e1f8,41495771.67,82.64793698,1.434853014,8602.434545,215.7733898
cfg1,8a57ee38-fa17-429a-b732-d530dc04c984,106659125.1,100.0245489,1.381409109,5697.464594,134.071939
cfg1,0dbd1f1c-1f7c-4ce6-b11e-1fe8c4f755c1,43016232.8,92.1486385,1.237653088,10145.59789,256.0831122
cfg1,1f8da239-03cf-46db-85c7-15ce2ed12f10,29014516.41,106.6265743,1.230563459,19148.02501,493.8664146
cfg1,cbe7e142-595b-4552-a0db-130389603627,45256740.68,96.72969617,1.192809758,10605.02539,267.8289386
cfg1,40a1d92b-d481-4472-b1a7-1b3f3a07017a,156533144.8,116.7693528,1.329356021,5507.219499,127.2837936
cfg1,55baa7ff-03e2-4c35-a502-780db0e6c07f,13224425.71,81.81034524,1.144163173,24353.43987,632.6502301
cfg1,a304989e-8f08-415c-84d9-566aebdf416e,81305965.73,89.83291525,1.333599702,5854.209746,139.5945896
cfg1,9d6c56e9-e5d1-4f1a-b523-ef0c8a5dc6f1,62834754.08,96.30629373,1.094260219,7991.288568,197.2085303
cfg1,a6a1d0b5-d601-456e-be5a-d27f5c1565bf,40019519.39,92.58920863,1.435250958,10899.30333,276.3043159
cfg1,3dc89010-3cf7-4369-bfdb-7a79a3ca18fa,168893892.6,83.32389691,1.146419178,3391.791019,71.89453062
cfg1,022cde57-f883-4768-a762-cf432192ecd1,160399250.6,113.7276513,1.325161316,5213.662304,119.4923472
cfg1,1d24f796-3871-4267-96f7-fc557654b9af,112233200.3,114.4986227,1.164631597,6781.444391,162.2657316
cfg1,32cb13db-35a0-4574-8399-502be392da87,75529275.25,92.48914147,1.085923334,6473.303172,156.2615262
cfg1,f6ffe613-c3a6-41ba-af80-9845c35b51ea,127345701,117.9505928,1.264651856,6472.393347,153.5354816
cfg1,3606f179-2141-4d0d-bf75-523348203b14,100297310.3,110.3949554,1.4236896,6960.301488,167.5350105
cfg1,cda63c8d-6416-45e4-916e-fea380a50a9f,93320182.8,107.434638,1.075345558,7035.180124,169.879269
cfg1,e222bb40-c8b6-43c0-ae74-1382bfc400a8,94836108.42,114.0044779,1.106814486,7662.093914,186.2590546
cfg1,e20502d6-1c17-430c-bfa1-bca0239dc656,150331701.3,108.1034293,1.168195813,5060.484768,115.7684657
cfg1,72923aa0-4754-4c06-ad4b-b2c879101e1f,75247360.52,111.771749,1.086471036,8921.755909,220.6152879
cfg1,f8b3f575-32c8-4e97-8b0e-7790f3e9c03a,45993271.34,99.9702264,1.440772425,11105.84052,280.868575
cfg1,fa7c1208-8f46-488f-9caa-0a2002a5cd7f,167949210.3,83.49869875,1.380103005,3409.249353,72.36601256
cfg1,477964ea-750e-4b3b-b97d-7d584f018cfd,87119067.44,81.81623696,1.366677578,4846.070619,112.7847682
cfg1,b6ccca3d-6023-4833-8669-44b24da8f505,54674352.8,96.40851472,1.101302233,8973.533094,223.8439526
cfg1,572d7607-23ea-4bb8-bf88-2634b549c946,124438894.6,89.40382035,1.087091902,4379.783952,98.83924671
cfg1,9b54cf6f-f45a-4e56-933c-674c0594b908,146222681.3,89.25055721,1.41446483,3974.794186,87.57022074
cfg1,10e587bc-418d-4478-9ec6-a9233d3b1a83,39858946.48,90.12635947,1.00954758,10409.85749,263.4878515
cfg1,85347436-7b08-4965-90e6-8b75b2e77eeb,136451239.8,95.00021589,1.085642068,4495.194058,101.4281552
cfg1,09b8a22b-fd0a-4e5d-80e1-d2cf36aba98a,136608263.3,94.27164204,1.246199717,4445.305281,100.1211877
cfg1,08367612-a10d-42b0-bc45-0305878d2599,115358912,109.2023575,1.46206641,6167.025641,146.0036156
cfg1,9ddeb88d-cbb3-4354-8065-3d6684fc1cad,133096498.9,112.2735396,1.352566479,5811.172383,135.9842636
cfg1,82b36ba3-7d79-4a9c-95d6-3b6126772c7f,25463746.35,90.5996275,1.422822654,15793.2674,407.0655105
cfg1,3266746c-ae2d-408f-8b4f-a3b315c5c9ed,85870170.84,108.8617317,1.237457219,7669.482981,186.9879322
cfg1,098b4fb0-6b4d-4ca6-93c7-2b1da422649f,59573315.88,86.33634695,1.159915123,6927.965793,169.5647016
cfg1,d3f81751-2c14-4376-9abb-348a15faad4e,21637675.39,116.5908638,1.401109242,30357.44411,786.7396713
cfg1,f67928e1-8d37-408d-b158-3686301e9ad9,96103924.64,119.7111771,1.333590388,8229.124648,201.0774028
cfg1,2d56ed97-b4e5-47ea-88b9-e48309c60a49,107694535.7,105.3832155,1.431511666,6132.173876,145.4303202
cfg1,76b63b23-952b-494e-9181-6f359acd5f13,160827451.1,105.4235459,1.359128044,4679.199941,105.5083153
cfg1,6c930b6c-d5d6-4bc6-ad14-3e6782769b7a,46340316.86,103.4708555,1.442774255,11753.20104,297.7980125
cfg1,ae699745-01f9-438f-9d07-283cc034839a,36419249.9,81.17705591,1.29055372,9303.388519,234.9983432
cfg1,2625b35e-432b-400b-9166-75d2fa0570e4,42552904.87,97.17268663,1.385464537,11286.82264,286.0910655
cfg1,a56afd34-64db-4173-823f-977b12c68254,59695479.86,92.61709448,1.054958026,7788.53078,192.1790727
cfg1,bbc6bc52-9f53-46a1-8676-c926ce0b2fc7,84176228.19,83.58716022,1.088254239,5117.814923,120.0851128
cfg1,39667621-e72e-44c7-aadb-b61af7822d4a,113845674.7,82.46132616,1.260735791,4145.014118,93.139945
cfg1,cce20b06-f810-434e-bbc6-f8bef44b00a9,152882687.7,91.60576815,1.144149214,4006.122368,88.19023235
cfg1,d2791eb6-b6d5-4202-8857-f3e1b66654aa,132157883.3,101.2628912,1.311130074,5015.56664,115.1749311
cfg1,8bfaee41-dd69-484c-acb3-d573c2d115f0,56363767.31,89.05455437,1.161228905,7626.070975,188.2471046
cfg1,9d2067ca-a987-4bd7-9e24-e53c5089176a,67165966.85,91.43540694,1.248250831,6946.275378,169.3530674
cfg1,6828e99a-5c82-4e39-9260-4ed66841c549,115693753.6,80.64525497,1.442222289,3987.718557,88.97242073
cfg1,bc5e03f8-d0da-4018-8a64-35b3d1f93820,38383150.94,88.66983393,1.060855798,10441.97945,264.5633572
cfg1,c531c1b8-6694-4961-a730-7130300841cc,137569238.8,95.55314438,1.147241252,4508.132491,101.7290175
cfg1,3b8f2af7-f824-4af9-8c51-423cbc3c896c,25120816.45,82.67102696,1.444667774,13409.39132,344.8576164
cfg1,8a76672e-e578-4f05-975c-e801d0db649a,85955157.78,115.5912323,1.078453826,8481.403001,208.3069615
cfg1,4b7aebd8-5272-4771-95e5-0be16346022a,80459387.4,96.06389372,1.28158764,6563.674728,158.28896
cfg1,f78a0f10-c8af-4795-a8f7-610d34a5e6ce,156705732.7,93.72728381,1.042749551,4067.056888,89.66730013
cfg1,9dce22d0-6d1f-48d6-9677-cc75ed373581,149954027.7,116.2404759,1.149475127,5633.938482,130.7936692
cfg1,69a688f1-e099-4d85-9d30-bf046b58f68a,30231580.1,81.89515925,1.435234473,11130.15572,284.0807835
cfg1,c8d40855-fa2f-496f-a153-99ca0542e810,154858599.1,91.01487247,1.450830731,3944.810917,86.54316234
cfg1,715f533d-b06b-4b78-a226-97078aa4433d,42982465.48,100.0329081,1.117884857,11802.57153,299.5518929
cfg1,f3339f17-7818-4917-8ba6-a5ede773ca3d,74632862.81,85.98713884,1.026666795,5813.998964,139.0047468
cfg1,46a8fa54-476e-4c8d-8606-79d24ed77213,145860887.3,86.188072,1.191218867,3809.676437,83.29855907
cfg1,2665c4ea-9cd0-4040-843d-0b0a4a1dcf6e,36779105.21,108.7429794,1.234359355,15912.946,408.0701421
cfg1,c59b0979-dc02-46a0-94fe-0bf7a768fc23,92064859.58,93.07526574,1.284694457,5660.66118,133.8556433
cfg1,5cdb3f49-5fed-417a-910b-ce8a8f898b2a,97421384.54,113.9039173,1.015127098,7491.906401,181.6473508
cfg1,13400052-71b4-4d16-9a8d-67a12f657fe2,17380446.71,94.13571509,1.324336094,24605.34673,638.2580038
cfg1,21dbf7e6-6386-4f44-99f1-4113787089d8,118106304.3,111.2322636,1.090505748,6239.05251,147.7781804
cfg1,86e05827-cfd5-4e5e-8f46-3b12650f0f02,85599412.95,107.19315,1.498463795,7492.872866,182.3656405
cfg1,1dd28bfb-16ad-4dcc-b680-962c87fbc28f,147337950.3,95.8095659,1.095764554,4339.406669,97.02326533
cfg1,9b6a5b69-3ac3-43a6-9082-468f91843e21,134350692.3,89.23514376,1.173451883,4172.835251,93.09561404
cfg1,dcf6ddc4-db83-4dee-a043-405fb4c3aa80,141754213.6,114.2645158,1.283156147,5709.833085,133.0367415
cfg1,7c618526-e587-4ace-bcda-c6d0e231ab64,106578941.1,88.51300322,1.044375077,4759.93234,109.5099651
cfg1,6ced4a8b-3d82-402d-b5bc-8b4b60950aa1,112485665.2,91.3153401,1.389183019,4805.733652,110.4453955
cfg1,4cb3fbb2-21e7-4a82-8ffe-2dafaac49460,124527625,115.6031687,1.062534217,6375.36797,151.0976515
cfg1,2e98b0a3-59c7-4ce8-b91a-52a113267342,60094839.24,114.4533716,1.366566498,11256.01923,283.1893563
cfg1,0432f941-ac1f-4c47-843d-c50e14eb7816,127168304.5,115.8500982,1.436902924,6299.560569,149.0080107
cfg1,50f4e6a3-ee64-4de7-a899-130ea3575522,13182929.75,109.1715887,1.05225715,43580.34974,1130.500795
cfg1,7eae7196-3780-46b0-8802-465d7b521b64,120265882.1,86.64706459,1.150759024,4286.109008,96.55600159
cfg1,04ae5a11-8b88-40a9-9cb2-23ccc2643d91,157691413.2,107.7288029,1.465621581,4882.035269,110.8926506
cfg1,a36c44e9-be7f-4bb6-a7c7-34991b807cbd,101948462.4,94.38499665,1.368391691,5385.587152,126.1184072
cfg1,bf5e8155-d378-4500-9d79-385ab6679edc,109855478.4,106.3552906,1.482660036,6131.726683,145.319294
cfg1,fda2800b-cccd-4126-a9f7-a2dcd78519a7,108288024,101.8615368,1.085549126,5795.721325,136.5741179
cfg1,0e11fd98-de0f-43e9-bb46-f5fd022af122,24355845.76,112.5129708,1.379795255,25188.91235,652.0017843
cfg1,6139aa39-642a-4f29-843c-b0d76770e1cd,134072283.7,82.27721128,1.074676276,3766.08554,82.54345709
cfg1,f5dd40e4-b8f9-4110-b44d-70da7d05a9fc,85099967.5,104.0040027,1.39514783,7159.814674,173.6474293
cfg1,3caf76fa-eebe-4b5f-a010-a6dbd23c36f9,12919545.78,84.18446335,1.302027157,26392.57067,685.5838335
cfg1,d038614a-790f-4a4b-88e7-0cbd606aa156,41063264.09,112.0787246,1.470771796,15224.26764,389.4097335
cfg1,717f9583-fbb3-4cd4-ba3b-1059ba7dbf39,33375959.58,86.08657928,1.327910211,11183.93708,284.8848813
cfg1,39f4fd55-f34a-4af3-8cb0-def6103a41e4,43100659.53,105.024088,1.486009704,12889.19894,328.0078504
cfg1,5d739351-65d3-494e-bd6e-d148ecb64ff9,100038108.7,108.1070358,1.312300777,6742.029744,161.8166301
cfg1,2729d16e-8b40-477a-b138-50393283a9bd,84651906.28,100.4700517,1.16980624,6793.286399,164.0461387
cfg1,bab83e98-5374-4dd1-9037-46b7aa52d06c,104712374.3,106.7181714,1.142461762,6384.00279,152.1822284
cfg1,af808923-5176-44c5-a657-61b1911374e5,131974428.5,92.93469454,1.185514664,4453.167266,100.4829083
cfg1,73932fcd-934b-47b2-9877-ae93ea3e52e9,99403950.81,114.2101918,1.425005628,7408.42405,179.3492776
cfg1,ad858337-4470-48c6-bb85-8b67d92430f1,96455482.39,87.63642802,1.101971909,5009.040595,116.5292415
cfg1,acbe661f-b53b-406c-8606-8b8f5327d27a,50818369.53,99.04899404,1.369471706,10016.59333,251.678273
cfg1,ed5fa9a6-3225-4aec-854f-67d9c7bbc60e,96533729.23,116.4694645,1.03732714,7830.401666,190.5845418
cfg1,837ae097-a644-4d1b-91ea-b765207404f8,52714919.98,117.6174393,1.447815959,13285.90597,337.1741221
cfg1,09656312-1f2b-4a2e-90ce-a4e633da75b9,130794447.2,86.35888324,1.118810573,4061.056589,90.30931289
cfg1,2df43758-5167-4885-ae8d-73505fda157b,154139031.2,97.65713118,1.085529339,4332.033121,96.63449954
